judul_film,rating
The Last Unicorn,3.5597014925373136
The Last Valley,3.5
The Last Waltz,4.136363636363637
The Last Wave,3.75
The Last Winter,3.3333333333333335
The Last of Sheila,3.888888888888889
The Last of the High Kings,4.0
The Last of the Mohicans,3.6958637469586373
The Laughing Policeman,3.5
The Lavender Hill Mob,3.925
The Lawnmower Man,2.6192468619246863
The Leading Man,2.125
The League of Extraordinary Gentlemen,2.7188264058679708
The Learning Curve,4.5
The Left Handed Gun,3.125
The Legacy,3.375
The Legend of Bagger Vance,3.1619718309859155
The Legend of Boggy Creek,2.25
The Legend of Hell House,3.236842105263158
The Legend of Zorro,2.9473684210526314
The Legend of the Lone Ranger,3.1666666666666665
The Libertine,3.0
The Life Aquatic with Steve Zissou,3.5275510204081635
The Life Before Her Eyes,3.5
The Life and Death of Colonel Blimp,4.325
The Life and Death of Peter Sellers,3.4473684210526314
The Life and Times of Hank Greenberg,3.6333333333333333
The Life and Times of Judge Roy Bean,3.282608695652174
The Life of David Gale,3.6510416666666665
The Life of Emile Zola,3.8076923076923075
The Limey,3.694244604316547
The Line King: The Al Hirschfeld Story,3.25
The Lion King,3.5993217054263567
The Lion in Winter,3.97
The Little Foxes,3.875
The Little Mermaid,3.3292035398230087
The Little Mermaid: Ariel's Beginning,3.8823529411764706
The Little Rascals,2.776315789473684
The Little Shop of Horrors,3.2146084337349397
The Little Vampire,2.638888888888889
The Littlest Rebel,3.375
The Living Daylights,3.1906474820143886
The Lizzie McGuire Movie,2.269230769230769
The Lodger,3.7777777777777777
The Lone Ranger,2.5
The Lone Ranger and the Lost City of Gold,2.0
The Lonely Guy,3.264705882352941
The Long Good Friday,3.8392857142857144
The Long Goodbye,3.8627450980392157
The Long Gray Line,3.6666666666666665
The Long Kiss Goodnight,3.273049645390071
The Long Riders,3.607142857142857
The Long Ships,2.8
The Long Walk Home,3.8260869565217392
"The Long, Hot Summer",3.7941176470588234
The Longest Day,3.902542372881356
The Longest Yard,3.2071428571428573
The Longshots,4.0
The Lookout,3.532710280373832
The Lord of the Rings: The Fellowship of the Ring,4.08248730964467
The Lord of the Rings: The Return of the King,3.990658967391304
The Lord of the Rings: The Two Towers,4.030104712041885
The Lord's of Flatbush,2.772727272727273
The Loss of Sexual Innocence,2.9166666666666665
The Lost Boys,3.5275
The Lost City,2.5
The Lost Skeleton of Cadavra,3.3
The Lost Son,3.25
The Lost Weekend,3.8979591836734695
The Lost World: Jurassic Park,2.8026315789473686
The Love Bug,3.0822784810126582
The Love Guru,1.9545454545454546
The Love Letter,2.3125
The Loves of Carmen,3.5
The Luzhin Defence,3.5294117647058822
The Machinist,3.7795566502463056
The Mack,3.0833333333333335
The Madness of King George,3.6646706586826348
The Magdalene Sisters,3.705607476635514
The Magnificent Ambersons,3.92
The Magnificent Seven,3.9556451612903225
The Magnificent Seven Ride!,2.8
The Main Event,2.8181818181818183
The Majestic,3.242424242424242
The Major and the Minor,3.607142857142857
The Making of '...And God Spoke',3.875
The Making of 'Along Came a Spider',3.2761627906976742
The Maltese Falcon,4.082725060827251
The Mambo Kings,3.0892857142857144
The Man Who Came to Dinner,3.611111111111111
The Man Who Cried,3.1538461538461537
The Man Who Fell to Earth,3.486111111111111
The Man Who Knew Too Little,3.3375
The Man Who Knew Too Much,3.7226027397260273
The Man Who Saw Tomorrow,3.5
The Man Who Shot Liberty Valance,3.9473684210526314
The Man Who Wasn't There,3.7753164556962027
The Man Who Would Be King,3.980769230769231
The Man Without a Face,3.1007462686567164
The Man from Earth,3.885
The Man from Elysian Fields,3.32
The Man from Laramie,4.045454545454546
The Man from Snowy River,3.9903846153846154
The Man from Snowy River II,3.0
The Man in the Glass Booth,2.5
The Man in the Gray Flannel Suit,3.763157894736842
The Man in the Iron Mask,3.071167883211679
The Man in the White Suit,4.051724137931035
The Man with One Red Shoe,3.1
The Man with Rain in His Shoes,3.2
The Man with Two Brains,3.293859649122807
The Man with the Golden Arm,3.4285714285714284
The Man with the Golden Gun,3.3733031674208145
The Manchurian Candidate,3.731691919191919
The Mangler,3.2
The Manhattan Project,3.2142857142857144
The Manxman,3.25
The Many Adventures of Winnie the Pooh,3.5277777777777777
The Marine,2.4318181818181817
The Marrying Man,2.85
The Mask,3.0267527675276753
The Mask of Dimitrios,3.8
The Mask of Fu Manchu,3.5
The Mask of Zorro,3.1976851851851853
The Masque of the Red Death,3.625
The Master of Disguise,1.6896551724137931
The Matador,3.8333333333333335
The MatchMaker,3.125
The Mating Habits of the Earthbound Human,3.0
The Matrix,4.173952095808383
The Matrix Reloaded,3.1739961759082216
The Matrix Revolutions,3.079656862745098
The Meaning of Life,3.8244406196213423
The Mechanic,3.588235294117647
The Medallion,2.534090909090909
The Memphis Belle: A Story of a Flying Fortress,2.9
The Merchant of Venice,3.6649484536082473
The Mesmerist,3.5
The Messengers,2.783333333333333
The Meteor Man,2.3684210526315788
The Mexican,2.9727891156462585
The Midnight Meat Train,2.875
The Mighty Ducks,2.8209302325581396
The Mighty Quinn,3.2
The Milagro Beanfield War,3.7934782608695654
The Million Dollar Duck,2.6666666666666665
The Million Dollar Hotel,3.036363636363636
The Minus Man,3.1346153846153846
The Miracle Worker,3.925
The Miracle of Morgan's Creek,3.6666666666666665
The Mirror Crack'd,3.2333333333333334
The Mirror Has Two Faces,2.813953488372093
The Misfits,3.6
The Missing,3.3058252427184467
The Mission,3.8865384615384615
The Missouri Breaks,2.8
The Mist,3.363157894736842
The Mists of Avalon,3.561224489795918
The Mod Squad,2.21
The Moguls,3.5714285714285716
The Mole People,3.2857142857142856
The Molly Maguires,3.3333333333333335
The Money Pit,3.003012048192771
The Monster Club,3.75
The Monster Squad,2.9615384615384617
The Moon-Spinners,3.0
The More the Merrier,3.75
The Morning After,2.9761904761904763
The Mosquito Coast,3.286324786324786
The Most Dangerous Game,3.6944444444444446
The Mother,3.361111111111111
The Mothman Prophecies,3.1108247422680413
The Mountain Men,3.5
The Mouse That Roared,3.6666666666666665
The Mudge Boy,3.125
The Mummy,3.0838634435962677
The Mummy Returns,2.8633333333333333
The Mummy's Curse,2.9285714285714284
The Mummy's Ghost,2.75
The Mummy's Hand,3.5
The Mummy: Tomb of the Dragon Emperor,2.71
The Muppet Christmas Carol,3.5714285714285716
The Muppet Movie,3.713740458015267
The Muppets Take Manhattan,3.532258064516129
The Muse,2.669230769230769
The Music Man,3.763888888888889
The Mystic Masseur,2.3
The Myth of Fingerprints,3.5
The Naked City,3.6
The Naked Gun 2½: The Smell of Fear,3.2091503267973858
The Naked Gun: From the Files of Police Squad!,3.641732283464567
The Naked Jungle,3.0
The Naked Kiss,3.25
The Naked Man,3.0
The Naked Prey,2.75
The Naked Spur,3.409090909090909
The Namesake,3.8275862068965516
The Nanny Diaries,2.9473684210526314
The Narrow Margin,3.5555555555555554
The Nativity Story,3.66
The Natural,3.849726775956284
The Navigator: A Mediaeval Odyssey,3.566666666666667
The Navigators,3.0
The Negotiator,3.5078125
The Net,2.7441471571906355
The Neverending Story II: The Next Chapter,2.3564356435643563
The Neverending Story III,3.340340909090909
The New Adventures of Pippi Longstocking,2.6363636363636362
The New Age,2.8
The New Guy,2.8214285714285716
The New World,3.4703703703703703
The Newton Boys,3.1176470588235294
The Next Best Thing,2.5714285714285716
The Next Karate Kid,1.9615384615384615
The Night Flier,2.9166666666666665
The Night Listener,2.875
The Night Visitor,4.0
The Night of the Following Day,2.75
The Night of the Generals,3.857142857142857
The Night of the Hunter,4.075757575757576
The Night of the Iguana,3.8035714285714284
The Night the Lights Went Out in Georgia,3.0
The Nightmare Before Christmas,3.796728971962617
The Nine Lives of Fritz the Cat,2.5
The Nines,3.3857142857142857
The Ninth Configuration,3.5555555555555554
The Ninth Gate,3.24515503875969
The Nomi Song,3.0
The North Avenue Irregulars,3.5
The Notebook,3.7083333333333335
The Notorious Bettie Page,3.197674418604651
The Nude Bomb,2.25
The Number 23,2.8691275167785233
The Nutty Professor,2.529225908372828
The Object of Beauty,3.611111111111111
The Object of My Affection,3.2058823529411766
The Octagon,2.6666666666666665
The Odd Couple,3.9366666666666665
The Odd Couple II,2.9642857142857144
The Odessa File,3.5
The Oh in Ohio,3.1842105263157894
The Old Man and the Sea,3.661290322580645
The Omega Code,2.2941176470588234
The Omega Man,3.3823529411764706
The Omen,3.361788617886179
The One,2.959627329192547
"The One and Only, Genuine, Original Family Band",1.5
The Onion Field,3.5161290322580645
The Onion Movie,3.5
The Opportunists,3.5
The Opposite of Sex,3.443548387096774
The Original Kings of Comedy,3.338235294117647
The Osterman Weekend,2.9583333333333335
The Other,3.875
The Other Boleyn Girl,3.4454545454545453
The Other Side of Heaven,3.076923076923077
The Other Sister,2.9622641509433962
The Others,3.7419601837672283
The Out-of-Towners,2.926056338028169
The Outlaw Josey Wales,3.9901960784313726
The Outsiders,3.631205673758865
The Owl and the Pussycat,3.1666666666666665
The Ox-Bow Incident,3.638888888888889
The Oxford Murders,3.375
The Pacifier,2.5584415584415585
The Package,2.8636363636363638
The Pagemaster,2.7115384615384617
The Painted Veil,3.7580645161290325
The Pajama Game,3.5
The Paleface,3.0
The Pallbearer,2.25
The Palm Beach Story,3.875
The Panic in Needle Park,3.4583333333333335
The Paper,3.0517241379310347
The Paper Chase,3.7866666666666666
The Paradine Case,3.357142857142857
The Parallax View,3.8625
The Parent Trap,3.121859296482412
The Passion of the Christ,3.1856060606060606
The Patriot,3.251736111111111
The Pawnbroker,3.8285714285714287
The Peacemaker,3.0279329608938546
The Peanut Butter Solution,3.2777777777777777
The Pelican Brief,3.2134146341463414
The People That Time Forgot,2.7
The People Under the Stairs,3.066666666666667
The People vs. Larry Flynt,3.5418781725888326
The Perez Family,2.75
The Perfect Holiday,3.25
The Perfect Man,3.1666666666666665
The Perfect Score,2.9375
The Perfect Storm,2.9861702127659573
The Perils of Pauline,3.5
The Pervert's Guide to Cinema,3.8333333333333335
The Pest,1.9615384615384615
The Petrified Forest,3.5416666666666665
The Phantom Tollbooth,3.630434782608696
The Phantom of the Opera,3.314887152777778
The Philadelphia Experiment,3.3289473684210527
The Philadelphia Story,4.0497237569060776
The Pianist,4.086378737541528
The Piano,3.666284403669725
The Pick-up Artist,2.2
The Pickle,1.875
The Picture of Dorian Gray,3.84375
The Pillow Book,3.574626865671642
The Pink Panther,3.3745791245791246
The Pink Panther 2,2.6666666666666665
The Pink Panther Strikes Again,3.625
The Pirates of Penzance,3.5476190476190474
The Plague Dogs,4.25
The Plague of the Zombies,3.875
The Plainsman,3.3333333333333335
The Player,3.8739837398373984
The Players Club,2.4285714285714284
The Pleasure of Your Company,3.0
The Pledge,3.388888888888889
The Polar Express,3.1979166666666665
The Pompatus of Love,2.888888888888889
The Pope of Greenwich Village,3.1666666666666665
The Portrait of a Lady,3.2777777777777777
The Poseidon Adventure,3.265625
The Postman,2.7723214285714284
The Postman Always Rings Twice,3.6868421052631577
The Power of Nightmares: The Rise of the Politics of Fear,2.3333333333333335
The Power of One,3.3333333333333335
The Powerpuff Girls,2.97
The Preacher's Wife,2.895348837209302
The President's Analyst,3.6666666666666665
The Presidio,3.06140350877193
The Prestige,3.9493865030674846
The Price of Milk,3.625
The Pride and the Passion,3.5
The Pride of the Yankees,3.742857142857143
The Prime of Miss Jean Brodie,4.066666666666666
The Prince & Me,2.88
The Prince and the Pauper,4.166666666666667
The Prince and the Showgirl,2.5
The Prince of Egypt,3.2835497835497836
The Prince of Tides,3.0657894736842106
The Princess Bride,4.120588235294117
The Princess Diaries,2.8811188811188813
The Princess Diaries 2: Royal Engagement,2.6363636363636362
The Princess and the Cobbler,5.0
The Prisoner of Zenda,3.8333333333333335
The Private Eyes,2.25
The Private Life of Henry VIII.,3.611111111111111
The Private Life of Sherlock Holmes,3.4722222222222223
"The Prize Winner of Defiance, Ohio",3.7972972972972974
The Producers,3.694901315789474
The Program,2.9347826086956523
The Promotion,3.2142857142857144
The Prophecy,3.184931506849315
The Prophecy II,3.2
The Proposition,3.72008547008547
The Prowler,2.5
The Public Enemy,3.8875
The Puffy Chair,3.6666666666666665
The Puppet Masters,2.973684210526316
The Purple Plain,4.0
The Purple Rose of Cairo,3.7762237762237763
The Pursuit of D.B. Cooper,3.4166666666666665
The Pursuit of Happyness,3.694128787878788
The Quarry,3.5
The Queen,3.8518518518518516
The Quick and the Dead,2.9571428571428573
The Quiet,3.0555555555555554
The Quiet American,3.7341772151898733
The Quiet Earth,3.566666666666667
The Quiet Man,3.8839285714285716
The Quiet Room,3.1666666666666665
The Rachel Papers,3.0833333333333335
The Rack,3.5
The Rage: Carrie 2,1.8414634146341464
The Railway Children,3.65
The Rainmaker,3.5481927710843375
The Rape of Europa,4.333333333333333
The Rapture,3.5
The Rare Breed,2.8
The Raven,3.361111111111111
The Razor's Edge,3.2578125
The Reader,2.5
The Real Blonde,3.090909090909091
The Real Cancun,1.5833333333333333
The Real McCoys,2.7
The Reaping,2.8658536585365852
The Reckless Moment,3.375
The Reckoning,3.0714285714285716
The Recruit,3.3861607142857144
The Red Badge of Courage,3.5
The Red Pony,3.75
The Red Shoes,4.152777777777778
The Ref,3.36
The Relic,2.65
The Reluctant Astronaut,3.0
The Reluctant Debutante,2.9166666666666665
The Remains of the Day,3.9626168224299065
The Replacement Killers,2.995575221238938
The Replacements,2.8732394366197185
The Rescuers,3.3151260504201683
The Rescuers Down Under,3.255952380952381
The Return,3.2884615384615383
The Return of Doctor X,2.5
The Return of Jafar,2.2160493827160495
The Return of Swamp Thing,1.7692307692307692
The Return of a Man Called Horse,3.1875
The Return of the Living Dead,3.3902439024390243
The Return of the Musketeers,3.4
The Return of the Pink Panther,3.611731843575419
The Return of the Texas Chainsaw Massacre,1.3333333333333333
The Return of the Vampire,3.0
The Revenge of Frankenstein,4.0
The Rich Man's Wife,2.0
The Riches,3.5
The Right Stuff,3.9247104247104247
The Ring,3.3437031484257873
The Ring Two,2.5672268907563027
The Rising Place,4.0
The River Wild,3.0785340314136125
The River's Edge,3.7093023255813953
The Road to El Dorado,3.1580188679245285
The Road to Guantanamo,3.8
The Road to Hong Kong,3.25
The Road to Wellville,2.6440677966101696
The Roaring Twenties,3.7
The Rock,3.4173140954495005
The Rocker,3.2857142857142856
The Rocketeer,3.0634615384615387
The Rocking Horse Winner,4.0
The Rocky Horror Picture Show,3.323420074349442
The Rookie,3.287974683544304
The Rose Tattoo,3.9
The Royal Tenenbaums,3.6731884057971014
The Rugrats Movie,2.6379310344827585
The Ruins,2.5217391304347827
The Rules of Attraction,3.284782608695652
The Ruling Class,3.980769230769231
The Run of the Country,3.3333333333333335
The Rundown,3.352713178294574
The Running Man,3.0446153846153847
The Russia House,3.182926829268293
The Russians Are Coming the Russians Are Coming,3.5
The Saddest Music in the World,3.4761904761904763
The Sadness of Sex,2.0
The Safety of Objects,3.6785714285714284
The Saint,3.073667711598746
The Saint of Fort Washington,3.5
The Salton Sea,3.6607142857142856
The Same River Twice,3.0
The Sand Pebbles,3.8043478260869565
The Sandlot,3.6277173913043477
The Sandpiper,2.5
The Santa Clause 2,2.588709677419355
The Santa Clause 3: The Escape Clause,2.5
The Saphead,2.5
The Satanic Rites of Dracula,3.0833333333333335
The Savages,3.7142857142857144
The Scarlet Empress,3.875
The Scarlet Letter,2.466666666666667
The Scarlet and the Black,4.166666666666667
The School of Rock,3.4318535825545173
The Score,3.4908088235294117
The Scorpion King,2.529126213592233
The Sea Hawk,3.736842105263158
The Sea Wolves,3.5833333333333335
The Search for One-eye Jimmy,3.6666666666666665
The Searchers,3.8508771929824563
The Second Jungle Book: Mowgli & Baloo,1.6666666666666667
The Secret Adventures of Tom Thumb,4.0625
The Secret Garden,3.4783783783783786
The Secret Life of Bees,3.0
The Secret Life of Girls,4.0
