title,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8
The Ice Pirates,Action,Adventure,Comedy,Sci-Fi,,,,
Racing with the Moon,Comedy,Drama,Romance,,,,,
The Times of Harvey Milk,Documentary,,,,,,,
¿Qué he hecho yo para merecer esto!!,Comedy,Drama,,,,,,
Heaven Help Us,Comedy,Drama,,,,,,
Ging chat goo si,Action,Comedy,Crime,Thriller,,,,
Mishima: A Life in Four Chapters,Action,Drama,,,,,,
The Quiet Earth,Drama,Mystery,Sci-Fi,,,,,
Spies Like Us,Comedy,,,,,,,
The Stuff,Comedy,Horror,Mystery,Sci-Fi,,,,
Vision Quest,Drama,Romance,,,,,,
White Nights,Drama,,,,,,,
'Round Midnight,Drama,Musical,,,,,,
The Best of Times,Comedy,Drama,,,,,,
Club Paradise,Comedy,,,,,,,
Nobody's Fool,Comedy,Romance,,,,,,
Offret,Drama,,,,,,,
Ying hung boon sik,Crime,Drama,Thriller,,,,,
La ley del deseo,Comedy,Drama,Romance,,,,,
Prince of Darkness,Fantasy,Horror,Sci-Fi,Thriller,,,,
Sien nui yau wan,Action,Fantasy,Horror,Romance,,,,
The Bourne Identity,Action,Adventure,Drama,Mystery,Thriller,,,
Cobra Verde,Adventure,Drama,,,,,,
Killer Klowns from Outer Space,Comedy,Horror,Sci-Fi,,,,,
Lonesome Dove,Adventure,Drama,Western,,,,,
Majo no takkyûbin,Adventure,Animation,Children,Comedy,Fantasy,,,
Monsieur Hire,Crime,Romance,Thriller,,,,,
Almost an Angel,Comedy,,,,,,,
Black Rainbow,Thriller,,,,,,,
Cry-Baby,Comedy,Musical,Romance,,,,,
Die xue jie tou,Action,Drama,War,,,,,
New York Beat Movie,Action,Comedy,,,,,,
Ghost Dad,Comedy,Fantasy,,,,,,
Hard to Kill,Action,Crime,Drama,,,,,
It,Drama,Fantasy,Horror,Mystery,Thriller,,,
Ju Dou,Drama,,,,,,,
The Krays,Drama,,,,,,,
Lionheart,Action,,,,,,,
Narrow Margin,Crime,Thriller,,,,,,
Nuns on the Run,Comedy,Crime,,,,,,
State of Grace,Crime,Drama,Thriller,,,,,
A Fei zheng chuan,Drama,Romance,,,,,,
Predator,Comedy,,,,,,,
Hearts of Darkness: A Filmmaker's Apocalypse,Documentary,,,,,,,
A Kiss Before Dying,Thriller,,,,,,,
Omohide poro poro,Animation,Drama,,,,,,
Once Around,Drama,,,,,,,
Other People's Money,Comedy,Drama,Romance,,,,,
Out for Justice,Action,Crime,Drama,Thriller,,,,
Quigley Down Under,Adventure,Drama,Western,,,,,
Tous les matins du monde,Drama,Romance,,,,,,
Diggstown,Drama,,,,,,,
Kurenai no buta,Adventure,Animation,Comedy,Fantasy,Romance,,,
Ladybugs,Comedy,,,,,,,
The Mambo Kings,Drama,Musical,,,,,,
Qiu Ju da guan si,Comedy,Drama,,,,,,
Shining Through,Drama,Romance,Thriller,War,,,,
Sidekick,Action,Adventure,Children,Comedy,,,,
Un coeur en hiver,Drama,Romance,,,,,,
Änglagård,Comedy,Drama,,,,,,
Bad Boy Bubby,Drama,,,,,,,
Bai fa mo nu zhuan,Action,Fantasy,Romance,,,,,
Barbarians at the Gate,Drama,,,,,,,
Kakushi-toride no san-akunin,Action,Sci-Fi,,,,,,
Mr. Nanny,Action,Children,Comedy,,,,,
Philadelphia Experiment II,Action,Adventure,Sci-Fi,,,,,
The Snapper,Comedy,Drama,,,,,,
Sonatine,Action,Crime,Drama,Mystery,,,,
Splitting Heirs,Comedy,,,,,,,
Tai ji: Zhang San Feng,Action,Comedy,Drama,Thriller,,,,
Freaked,Comedy,Sci-Fi,,,,,,
Jing wu ying xiong,Action,Drama,,,,,,
Major League II,Comedy,,,,,,,
Una pura formalità,Crime,Film-Noir,Mystery,Thriller,,,,
Gonin,Action,Crime,Drama,,,,,
The Last of the Mohicans,Adventure,Western,,,,,,
Mimi wo sumaseba,Animation,Drama,Romance,,,,,
Tromeo and Juliet,Comedy,Drama,,,,,,
Sik san,Comedy,,,,,,,
Kauas pilvet karkaavat,Comedy,Drama,Film-Noir,,,,,
Sgt. Kabukiman N.Y.P.D.,Action,Comedy,Fantasy,,,,,
Beautiful Boxer,Drama,Thriller,,,,,,
Gummo,Drama,,,,,,,
Chicago Cab,Comedy,Drama,,,,,,
Men with Guns,Drama,,,,,,,
Nirvana,Action,Sci-Fi,,,,,,
Perdita Durango,Action,Crime,Drama,Romance,,,,
Safe House,Thriller,,,,,,,
Interview,Crime,Drama,Mystery,Thriller,,,,
Gia,Drama,,,,,,,
Thursday,Action,Crime,Thriller,,,,,
Shurayukihime,Action,Crime,Drama,Thriller,,,,
Takedown,Action,Thriller,,,,,,
Kirikou et la sorcière,Action,Animation,Children,Comedy,Musical,,,
Taxi 2,Action,Comedy,,,,,,
Bad ma ra khahad bord,Drama,,,,,,,
2046,Drama,Romance,Sci-Fi,,,,,
Gohatto,Drama,,,,,,,
Ruang talok 69,Action,Comedy,Thriller,,,,,
Ôdishon,Drama,Horror,Romance,Thriller,,,,
The Hole,Crime,Drama,Horror,Mystery,Thriller,,,
The Sleeping Dictionary,Drama,Romance,,,,,,
Kabhi Khushi Kabhie Gham...,Drama,Musical,Romance,,,,,
Astérix & Obélix: Mission Cléopâtre,Adventure,Comedy,Fantasy,,,,,
Late Night Shopping,Comedy,,,,,,,
Der Tunnel,Action,Drama,Thriller,,,,,
The Laramie Project,Crime,Documentary,Drama,,,,,
Gongdong gyeongbi guyeok JSA,Crime,Drama,Mystery,Thriller,War,,,
Dagon,Fantasy,Horror,Mystery,Thriller,,,,
Ripley's Game,Drama,Thriller,,,,,,
Conspiracy,Drama,War,,,,,,
Jalla! Jalla!,Comedy,Drama,Romance,,,,,
The Beautiful Country,Drama,,,,,,,
Darkness,Horror,Mystery,,,,,,
Mockingbird Don't Sing,Drama,,,,,,,
Blueberry,Adventure,Western,,,,,,
Shackleton's Antarctic Adventure,Documentary,IMAX,,,,,,
Kairo,Horror,Mystery,Thriller,,,,,
Carolina,Comedy,Romance,,,,,,
Hundstage,Drama,,,,,,,
Yeopgijeogin geunyeo,Comedy,Romance,,,,,,
The Warriors,Adventure,Drama,,,,,,
Nothing Is Private,Comedy,Fantasy,Mystery,Sci-Fi,,,,
Fubar,Comedy,Documentary,,,,,,
Katakuri-ke no kôfuku,Comedy,Horror,Musical,,,,,
Sex Is Comedy,Comedy,Drama,Romance,,,,,
Stratosphere Girl,Drama,Mystery,,,,,,
Dead End,Comedy,Horror,Mystery,Thriller,,,,
Pure,Drama,,,,,,,
Boksuneun naui geot,Action,Crime,Drama,Thriller,,,,
Jisatsu sâkuru,Horror,Mystery,Thriller,,,,,
Immortel (ad vitam),Action,Adventure,Fantasy,Sci-Fi,,,,
Battlestar Galactica,Action,Adventure,Sci-Fi,,,,,
A Sound of Thunder,Action,Adventure,Drama,Sci-Fi,Thriller,,,
Stupeur et tremblements,Comedy,,,,,,,
Oasis,Drama,Romance,,,,,,
Herr Lehmann,Comedy,Drama,,,,,,
Ricordati di me,Comedy,Drama,Romance,,,,,
Bright Young Things,Comedy,Drama,,,,,,
The Animatrix,Action,Animation,Drama,Sci-Fi,,,,
The Brown Bunny,Drama,,,,,,,
11:14,Mystery,Thriller,,,,,,
Xiao cheng zhi chun,Drama,Romance,,,,,,
Bring It on Again,Comedy,,,,,,,
Les rivières pourpres II - Les anges de l'apocalypse,Action,Crime,Thriller,,,,,
Ondskan,Drama,,,,,,,
Lemony Snicket's A Series of Unfortunate Events,Adventure,Children,Comedy,Fantasy,,,,
De grønne slagtere,Comedy,Crime,Drama,Romance,,,,
Un long dimanche de fiançailles,Drama,Mystery,Romance,War,,,,
Ruang rak noi nid mahasan,Drama,Romance,,,,,,
Gegen die Wand,Drama,Romance,,,,,,
Innocence,Action,Animation,Drama,Sci-Fi,Thriller,,,
Neko no ongaeshi,Adventure,Animation,Children,Fantasy,,,,
Country of My Skull,Drama,,,,,,,
Unstoppable,Action,Adventure,Comedy,Drama,Thriller,,,
Te doy mis ojos,Drama,Romance,Thriller,,,,,
Tasogare Seibei,Drama,Romance,,,,,,
La finestra di fronte,Drama,Romance,,,,,,
Ginger Snaps: Unleashed,Horror,,,,,,,
Trauma,Drama,Mystery,Thriller,,,,,
Confidences trop intimes,Drama,,,,,,,
Ju-on,Horror,,,,,,,
Oldeuboi,Action,Adventure,Crime,Drama,Mystery,Thriller,,
Feux rouges,Drama,,,,,,,
Ginger Snaps Back: The Beginning,Fantasy,Horror,,,,,,
El abrazo partido,Comedy,Drama,,,,,,
The Jacket,Drama,Fantasy,Thriller,,,,,
20 Million Miles to Earth,Children,Comedy,Crime,Drama,Fantasy,,,
The Saddest Music in the World,Comedy,Drama,Fantasy,Musical,Romance,,,
O Homem Que Copiava,Comedy,Crime,Drama,Romance,,,,
Ong-bak,Adventure,Crime,Thriller,,,,,
Mar adentro,Drama,,,,,,,
Spanglish,Comedy,Drama,Romance,,,,,
Festival Express,Documentary,Musical,,,,,,
Les choristes,Drama,,,,,,,
Saints and Soldiers,War,,,,,,,
Die Geschichte vom weinenden Kamel,Documentary,Drama,,,,,,
The Interpreter,Drama,Thriller,,,,,,
Open Water,Drama,Thriller,,,,,,
Touch of Pink,Comedy,Drama,Romance,,,,,
De zaak Alzheimer,Action,Crime,Drama,Thriller,,,,
Bobby Jones: Stroke of Genius,Drama,,,,,,,
Layer Cake,Action,Crime,Drama,Thriller,,,,
Silver City,Comedy,Drama,Mystery,Thriller,,,,
Vozvrashchenie,Drama,,,,,,,
Flight of the Phoenix,Action,Adventure,,,,,,
Mean Creek,Drama,Thriller,,,,,,
The Ring Two,Drama,Horror,Mystery,Thriller,,,,
The Visual Bible: The Gospel of John,Drama,,,,,,,
Machuca,Crime,Drama,,,,,,
The Corporation,Documentary,,,,,,,
The Yes Men,Documentary,,,,,,,
Ae Fond Kiss...,Drama,Romance,,,,,,
Så som i himmelen,Drama,,,,,,,
She Hate Me,Comedy,Drama,,,,,,
Azumi,Adventure,Drama,Fantasy,Thriller,,,,
In My Father's Den,Drama,,,,,,,
Taegukgi hwinalrimyeo,Action,Drama,War,,,,,
Metallica: Some Kind of Monster,Documentary,,,,,,,
Going the Distance,Comedy,,,,,,,
Redemption: The Stan Tookie Williams Story,Crime,Documentary,Drama,,,,,
Schultze Gets the Blues,Comedy,Drama,,,,,,
Born Into Brothels: Calcutta's Red Light Kids,Documentary,,,,,,,
Dig!,Documentary,,,,,,,
Riding Giants,Documentary,,,,,,,
Word Wars,Comedy,Documentary,Drama,,,,,
When Will I Be Loved,Drama,,,,,,,
What the #$*! Do We (K)now!?,Comedy,Documentary,Drama,,,,,
A Scanner Darkly,Animation,Drama,Mystery,Sci-Fi,Thriller,,,
Casshern,Action,Drama,Fantasy,Sci-Fi,,,,
Outfoxed: Rupert Murdoch's War on Journalism,Documentary,,,,,,,
Noel,Drama,,,,,,,
Campanadas a medianoche,Comedy,Drama,War,,,,,
Million Dollar Baby,Drama,,,,,,,
The Narrow Margin,Crime,Drama,Film-Noir,,,,,
Hell Is for Heroes,Drama,War,,,,,,
Gokudô kyôfu dai-gekijô: Gozu,Comedy,Crime,Drama,Horror,Mystery,,,
Bu san,Comedy,Drama,,,,,,
Hotel Rwanda,Drama,War,,,,,,
Sei donne per l'assassino,Horror,Thriller,,,,,,
Charlie and the Chocolate Factory,Adventure,Children,Comedy,Fantasy,,,,
Bin-jip,Drama,Romance,,,,,,
The Life Aquatic with Steve Zissou,Adventure,Comedy,Fantasy,,,,,
The Aviator,Drama,,,,,,,
The Phantom of the Opera,Drama,Musical,Romance,,,,,
Beyond the Sea,Drama,Musical,,,,,,
The Woodsman,Drama,,,,,,,
In Good Company,Comedy,Drama,,,,,,
Meet the Fockers,Comedy,,,,,,,
The Assassination of Richard Nixon,Crime,Drama,Thriller,,,,,
A Love Song for Bobby Long,Drama,,,,,,,
The Merchant of Venice,Comedy,Drama,,,,,,
Fat Albert,Comedy,Fantasy,,,,,,
Le chiavi di casa,Drama,,,,,,,
In the Realms of the Unreal,Animation,Documentary,,,,,,
White Noise,Drama,Mystery,Romance,Thriller,,,,
Underclassman,Action,Comedy,Thriller,,,,,
The Upside of Anger,Comedy,Drama,Romance,,,,,
Arrowhead,Drama,Western,,,,,,
The Grateful Dead,Documentary,Musical,,,,,,
Last Train from Gun Hill,Drama,Western,,,,,,
The Naked Jungle,Adventure,Drama,,,,,,
A Handful of Dust,Drama,,,,,,,
The Pickle,Comedy,,,,,,,
Wetherby,Drama,,,,,,,
Powwow Highway,Drama,,,,,,,
Little Miss Marker,Comedy,Drama,,,,,,
Little Miss Marker,Comedy,Drama,,,,,,
Sweet Liberty,Comedy,,,,,,,
La vie promise,Drama,,,,,,,
It's All True,Documentary,,,,,,,
The Phantom of the Opera,Drama,Horror,Musical,,,,,
I Remember Mama,Children,Drama,,,,,,
The Last Horror Movie,Horror,Thriller,,,,,,
Testament,Drama,,,,,,,
Smooth Talk,Drama,Romance,,,,,,
Distant Thunder,Drama,,,,,,,
Hell's Angels,Drama,War,,,,,,
Jinxed!,Comedy,,,,,,,
Out Cold,Comedy,Thriller,,,,,,
Heart of America,Action,Thriller,,,,,,
A Show of Force,Drama,Thriller,,,,,,
Kaijûtô no kessen: Gojira no musuko,Sci-Fi,,,,,,,
Man Trouble,Comedy,Romance,,,,,,
Jingi naki tatakai,Crime,Drama,,,,,,
Führer Ex,Drama,,,,,,,
Stander,Action,Crime,Drama,,,,,
Hester Street,Drama,,,,,,,
Mikey and Nicky,Drama,,,,,,,
The Bigamist,Drama,,,,,,,
Libertarias,Drama,War,,,,,,
Imaginary Heroes,Comedy,Drama,,,,,,
Sergeant York,Drama,War,,,,,,
Tais-toi!,Comedy,Crime,,,,,,
Dzien swira,Comedy,Drama,,,,,,
The Wizard,Animation,Fantasy,Sci-Fi,War,,,,
Abbott and Costello Meet the Invisible Man,Comedy,Sci-Fi,,,,,,
"Abbott and Costello Meet the Killer, Boris Karloff",Comedy,Mystery,Thriller,,,,,
The Life and Death of Peter Sellers,Comedy,Drama,,,,,,
Appurushîdo,Action,Animation,Fantasy,Sci-Fi,,,,
La voie lactée,Comedy,Drama,,,,,,
The Many Adventures of Winnie the Pooh,Animation,Children,Fantasy,,,,,
Elektra,Action,Adventure,Crime,Drama,,,,
Racing Stripes,Children,Comedy,,,,,,
Coach Carter,Drama,,,,,,,
Sullivan's Travels,Drama,,,,,,,
Iceman,Drama,Sci-Fi,,,,,,
Ice Station Zebra,Action,Thriller,,,,,,
Boys Town,Drama,,,,,,,
Torremolinos 73,Comedy,Drama,,,,,,
Shivers,Drama,Horror,Sci-Fi,,,,,
Rocco e i suoi fratelli,Crime,Drama,,,,,,
Christmas in July,Comedy,Romance,,,,,,
I Married a Witch,Comedy,Fantasy,Horror,Romance,,,,
Moolaadé,Drama,,,,,,,
This Girl's Life,Drama,,,,,,,
Salinui chueok,Comedy,Crime,Drama,Mystery,Thriller,,,
The Chase,Action,Adventure,Comedy,Crime,Romance,Thriller,,
Sommersturm,Drama,Romance,,,,,,
Der Untergang,Drama,War,,,,,,
Assault on Precinct 13,Action,Crime,Drama,Thriller,,,,
Are We There Yet?,Children,Comedy,,,,,,
Alone in the Dark,Action,Horror,Sci-Fi,Thriller,,,,
Hide and Seek,Drama,Horror,Thriller,,,,,
Aliens of the Deep,Documentary,IMAX,,,,,,
Boogeyman,Drama,Horror,Mystery,Thriller,,,,
The Wedding Date,Comedy,Romance,,,,,,
Inside I'm Dancing,Comedy,Drama,,,,,,
Dare mo shiranai,Drama,,,,,,,
Employee of the Month,Comedy,Drama,,,,,,
Magic in the Water,Adventure,Children,Fantasy,,,,,
The Great White Hope,Action,Drama,,,,,,
Léon,Western,,,,,,,
Everyday People,Drama,,,,,,,
Die Ehe der Maria Braun,Drama,,,,,,,
Beau Geste,Action,Adventure,Drama,War,,,,
The Hole,Crime,Film-Noir,,,,,,
Lektionen in Finsternis,Documentary,War,,,,,,
Double Dragon,Action,Adventure,Sci-Fi,,,,,
Mac and Me,Children,Fantasy,Sci-Fi,,,,,
Scorchers,Comedy,Drama,,,,,,
Rosenstrasse,Drama,War,,,,,,
Casque d'or,Crime,Drama,Romance,,,,,
Touchez pas au grisbi,Crime,Drama,Thriller,,,,,
The MatchMaker,Comedy,Romance,,,,,,
The Ballad of the Sad Cafe,Drama,,,,,,,
The Deceivers,Adventure,Drama,Thriller,,,,,
Zi hudie,Drama,,,,,,,
Five Easy Pieces,Comedy,Drama,Romance,,,,,
El Cid,Action,Adventure,Drama,Romance,War,,,
Hauru no ugoku shiro,Adventure,Animation,Fantasy,Romance,Sci-Fi,,,
Suchîmubôi,Action,Adventure,Animation,Drama,Fantasy,Sci-Fi,,
The Nomi Song,Documentary,Musical,,,,,,
Hitch,Comedy,Romance,,,,,,
Pooh's Heffalump Movie,Animation,Children,,,,,,
Deep Throat,Documentary,,,,,,,
Uncle Nino,Comedy,,,,,,,
Bride & Prejudice,Comedy,Musical,Romance,,,,,
Constantine,Action,Horror,Thriller,,,,,
Son of the Mask,Action,Adventure,Comedy,Fantasy,,,,
Because of Winn-Dixie,Children,Comedy,Drama,,,,,
Lakposhtha parvaz mikonand,Drama,War,,,,,,
Beautiful Boxer,Action,Drama,,,,,,
Pauly Shore Is Dead,Comedy,,,,,,,
Bunny Lake Is Missing,Mystery,Thriller,,,,,,
Jeremy,Drama,Romance,,,,,,
Don't Tell Her It's Me,Comedy,Romance,,,,,,
Until September,Drama,Romance,,,,,,
Night and the City,Film-Noir,Thriller,,,,,,
Paha maa,Drama,,,,,,,
Nochnoy dozor,Action,Fantasy,Horror,Mystery,Sci-Fi,Thriller,,
Dot the I,Drama,Film-Noir,Thriller,,,,,
Road to Morocco,Drama,Romance,,,,,,
Man of the House,Action,Comedy,,,,,,
Kung fu,Action,Comedy,,,,,,
Travellers and Magicians,Adventure,Drama,,,,,,
Zelary,Drama,Romance,,,,,,
Dr. Giggles,Comedy,Horror,,,,,,
The Three Musketeers,Action,Adventure,Comedy,,,,,
Masculin féminin: 15 faits précis,Drama,,,,,,,
The Four Feathers,Adventure,War,,,,,,
Night of the Demon,Fantasy,Horror,Mystery,,,,,
Kontroll,Comedy,Drama,Mystery,,,,,
5x2,Drama,Romance,,,,,,
Germania anno zero,Drama,War,,,,,,
Ett hål i mitt hjärta,Drama,,,,,,,
Bigger Than the Sky,Comedy,Drama,Romance,,,,,
Diary of a Mad Black Woman,Comedy,Drama,,,,,,
Cursed,Horror,Thriller,,,,,,
In the Loop,Comedy,,,,,,,
The Pacifier,Action,Comedy,,,,,,
Be Cool,Comedy,Crime,Musical,,,,,
Gunner Palace,Documentary,War,,,,,,
Walk on Water,Drama,Thriller,,,,,,
Hostage,Action,Crime,Drama,Thriller,,,,
"I, Robot",Adventure,Animation,Children,Comedy,Fantasy,Sci-Fi,,
The Laughing Policeman,Crime,Drama,Thriller,,,,,
Class Action,Drama,,,,,,,
The Cat and the Canary,Horror,Mystery,,,,,,
Courage Mountain,Adventure,Children,Drama,,,,,
Kiss the Bride,Drama,Romance,,,,,,
"Gojira, Ebirâ, Mosura: Nankai no daiketto",Action,Drama,Sci-Fi,,,,,
Gojira VS Mekagojira,Action,Drama,Sci-Fi,,,,,
That Championship Season,Drama,,,,,,,
Crush,Drama,,,,,,,
DNA,Action,Sci-Fi,,,,,,
The Riches,Drama,,,,,,,
Les triplettes de Belleville,Drama,,,,,,,
"Oh, God! You Devil",Comedy,,,,,,,
A Killer Among Friends,Crime,Drama,,,,,,
Deus É Brasileiro,Adventure,Comedy,Fantasy,,,,,
Blackball,Comedy,Drama,,,,,,
The Agony and the Ecstasy,Drama,,,,,,,
Return to Peyton Place,Drama,,,,,,,
Butch and Sundance: The Early Days,Western,,,,,,,
It Happened to Jane,Comedy,,,,,,,
Once Upon a Forest,Adventure,Animation,Children,Fantasy,,,,
Hello Down There,Comedy,Sci-Fi,,,,,,
All in a Night's Work,Comedy,,,,,,,
Twentieth Century,Comedy,,,,,,,
My Sister Eileen,Comedy,Musical,Romance,,,,,
Strangers When We Meet,Drama,,,,,,,
The Chronicles of Narnia: Prince Caspian,Crime,Drama,,,,,,
The Green Berets,Action,Drama,War,,,,,
Ascenseur pour l'échafaud,Crime,Drama,Thriller,,,,,
Thriller - en grym film,Action,Crime,Drama,Thriller,,,,
Cube Zero,Horror,Mystery,Sci-Fi,Thriller,,,,
Being Julia,Drama,,,,,,,
Jigureul jikyeora!,Comedy,Drama,Horror,Sci-Fi,Thriller,,,
Thirty Seconds Over Tokyo,Drama,War,,,,,,
The Boys from County Clare,Comedy,Musical,Romance,,,,,
Ice Princess,Children,Comedy,Drama,,,,,
Melinda and Melinda,Comedy,Drama,,,,,,
Milk and Honey,Drama,,,,,,,
Miss Congeniality 2: Armed & Fabulous,Adventure,Comedy,Crime,,,,,
Guess Who,Comedy,Romance,,,,,,
D.E.B.S.,Action,Comedy,,,,,,
A League of Ordinary Gentlemen,Documentary,,,,,,,
Incident at Loch Ness,Adventure,Comedy,Documentary,,,,,
Frozen River,Drama,Romance,,,,,,
Virginia's Run,Drama,,,,,,,
Yanks,Drama,Romance,War,,,,,
Paradise Alley,Drama,,,,,,,
Mávahlátur,Comedy,Drama,,,,,,
Caballos salvajes,Drama,,,,,,,
Woman Thou Art Loosed,Drama,,,,,,,
Arrowsmith,Drama,,,,,,,
Barbary Coast,Adventure,Drama,Romance,Western,,,,
Stella Dallas,Drama,,,,,,,
The Princess and the Cobbler,Animation,Children,Comedy,Musical,Romance,,,
Böse Zellen,Drama,,,,,,,
Come and Get It,Drama,,,,,,,
Panic in the Streets,Crime,Drama,Film-Noir,Thriller,,,,
Call Northside 777,Crime,Drama,Film-Noir,,,,,
Der junge Törless,Drama,,,,,,,
Bells Are Ringing,Comedy,Musical,Romance,,,,,
Finian's Rainbow,Fantasy,Musical,,,,,,
Toolbox Murders,Horror,Thriller,,,,,,
Dai-bosatsu tôge,Action,Drama,,,,,,
Profundo carmesí,Crime,Drama,,,,,,
800 balas,Comedy,Western,,,,,,
Matango,Fantasy,Horror,Sci-Fi,Thriller,,,,
U-Carmen e-Khayelitsha,Drama,Musical,Romance,,,,,
Heisei tanuki gassen pompoko,Animation,Comedy,Drama,Fantasy,,,,
Knockin' on Heaven's Door,Action,Comedy,Crime,Drama,,,,
We're No Angels,Comedy,Crime,Drama,,,,,
Madame de...,Drama,,,,,,,
The Wild Parrots of Telegraph Hill,Documentary,,,,,,,
The Ballad of Jack and Rose,Drama,,,,,,,
Sin City,Action,Crime,Film-Noir,Thriller,,,,
Beauty Shop,Comedy,,,,,,,
Comme une image,Comedy,Drama,Romance,,,,,
Dust to Glory,Action,Adventure,Documentary,,,,,
Sahara,Action,Adventure,Comedy,,,,,
Fever Pitch,Comedy,Romance,,,,,,
Eros,Drama,,,,,,,
Winter Solstice,Drama,,,,,,,
Smile,Drama,,,,,,,
Sinbad and the Eye of the Tiger,Action,,,,,,,
Pas sur la bouche,Comedy,Musical,Romance,,,,,
Krakatoa: East of Java,Drama,,,,,,,
Rhinestone,Comedy,,,,,,,
Electra Glide in Blue,Action,Crime,,,,,,
Bring on the Night,Documentary,Musical,,,,,,
Una giornata particolare,Drama,War,,,,,,
L'homme qui plantait des arbres,Animation,Drama,,,,,,
Lady Killers,Comedy,,,,,,,
Blind Horizon,Drama,Thriller,,,,,,
Islands in the Stream,Drama,,,,,,,
Go for Broke!,Drama,War,,,,,,
Battle of the Bulge,Action,Drama,War,,,,,
Ringu 0: Bâsudei,Drama,Horror,Thriller,,,,,
Brødre,Drama,,,,,,,
Hawaii,Drama,,,,,,,
Il deserto rosso,Drama,,,,,,,
Seksmisja,Adventure,Comedy,Sci-Fi,,,,,
Waterloo Bridge,Drama,Romance,War,,,,,
Le chagrin et la pitié,Documentary,War,,,,,,
With Six You Get Eggroll,Comedy,Romance,,,,,,
Jour de fête,Comedy,,,,,,,
The Big Store,Comedy,,,,,,,
Ivanovo detstvo,Drama,War,,,,,,
The Chant of Jimmie Blacksmith,Drama,,,,,,,
Let Him Have It,Crime,Drama,,,,,,
Sunshine Cleaning,Drama,,,,,,,
The Hitch Hikers Guide to the Galaxy,Adventure,Comedy,Sci-Fi,,,,,
The Eiger Sanction,Action,Thriller,,,,,,
Vérités et mensonges,Documentary,Mystery,,,,,,
The Amityville Horror,Horror,Thriller,,,,,,
Act of Violence,Drama,Film-Noir,Thriller,,,,,
NaPolA,Drama,War,,,,,,
The Frisco Kid,Comedy,Western,,,,,,
State Property 2,Action,Crime,Drama,,,,,
The Year of the Yao,Documentary,,,,,,,
House of D,Drama,,,,,,,
Palindromes,Adventure,Comedy,Drama,,,,,
A Lot Like Love,Comedy,Drama,Romance,,,,,
King's Ransom,Comedy,Crime,,,,,,
The Game of Their Lives,Drama,,,,,,,
The Bridges of Madison County,Drama,,,,,,,
Enron: The Smartest Guys in the Room,Documentary,,,,,,,
xXx: State of the Union,Action,Adventure,Crime,Thriller,,,,
Kingdom of Heaven,Action,Drama,Romance,War,,,,
House of Wax,Horror,Thriller,,,,,,
Crash,Crime,Drama,,,,,,
Jiminy Glick in Lalawood,Comedy,Mystery,,,,,,
Mysterious Skin,Drama,Mystery,,,,,,
Mischief,Comedy,Romance,,,,,,
Jubal,Western,,,,,,,
Viva Maria!,Adventure,Comedy,Western,,,,,
San Francisco,Drama,Musical,Romance,,,,,
Buying the Cow,Comedy,Romance,,,,,,
The Cocoanuts,Comedy,Musical,,,,,,
Kizzu ritân,Drama,,,,,,,
Off the Map,Comedy,Drama,,,,,,
Crackerjack,Comedy,,,,,,,
Dear Wendy,Drama,,,,,,,
Danny the Dog,Action,Drama,Thriller,,,,,
"Brutti, sporchi e cattivi",Comedy,Drama,,,,,,
Léolo,Comedy,Drama,,,,,,
Star Wars: Episode III - Revenge of the Sith,Action,Adventure,Fantasy,Sci-Fi,,,,
Kicking & Screaming,Comedy,,,,,,,
Monster-in-Law,Comedy,Romance,,,,,,
Deep Blue Sea,Documentary,,,,,,,
The Snow Walker,Adventure,Drama,,,,,,
Divorzio all'italiana,Comedy,,,,,,,
9 Songs,Drama,Romance,,,,,,
Nabbeun namja,Drama,,,,,,,
Simon,Comedy,Drama,,,,,,
December 7th,Documentary,War,,,,,,
Madagascar,Adventure,Animation,Children,Comedy,,,,
Somersault,Drama,,,,,,,
Airborne,Adventure,Comedy,,,,,,
Mad Hot Ballroom,Children,Documentary,,,,,,
Dominion: Prequel to the Exorcist,Horror,Thriller,,,,,,
The Longest Yard,Comedy,Drama,,,,,,
Saving Face,Comedy,Drama,Romance,,,,,
Cinderella Man,Drama,Romance,,,,,,
The Sisterhood of the Traveling Pants,Adventure,Comedy,Drama,,,,,
Lords of Dogtown,Action,Comedy,Drama,,,,,
Après vous...,Comedy,Romance,,,,,,
The School of Rock,Documentary,,,,,,,
Mr. & Mrs. Smith,Action,Adventure,Comedy,Romance,Thriller,,,
The Adventures of Sharkboy and Lavagirl 3-D,Action,Adventure,Children,Fantasy,,,,
Haute tension,Horror,Thriller,,,,,,
The Honeymooners,Comedy,,,,,,,
Parineeta,Drama,Musical,Romance,,,,,
Ladies in Lavender.,Comedy,Drama,Romance,,,,,
It's All Gone Pete Tong,Comedy,Drama,Musical,,,,,
Voces inocentes,Drama,War,,,,,,
Quo Vadis,Drama,Romance,,,,,,
Batman Begins,Action,Crime,,,,,,
The Perfect Man,Comedy,Drama,Romance,,,,,
My Summer of Love,Drama,Romance,,,,,,
Heights,Drama,,,,,,,
The Deal,Drama,,,,,,,
The Bridge of San Luis Rey,Drama,,,,,,,
Saint Ralph,Comedy,Drama,,,,,,
Herbie Fully Loaded,Adventure,Comedy,Romance,,,,,
Yes Man,Drama,,,,,,,
Land of the Dead,Action,Horror,Thriller,,,,,
